,Tweet,Label
123,"Puan sangat mengapresiasi untuk sikap Presiden Jokowi yang melarang para menterinya membuat polemik di masyarakat  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/MB0uTs9vB4",1
124,"Wah puan Ayo stabilkan dan harga pangan  sebelum memasuki bulan ramadan #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/ggymXzhjp4",1
125,"Dengan presiden melarang menterinya berbicara isu penundaan pemilu, telah terjadi kesepahaman antara Puan dan Jokowi, yakni sama-sama menolak penundaan pemilu.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/VPEARsgxq8",1
126,"Semangat bu puan utk mendukung rakyat
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/NlTMn7KFi9",1
127,"Puan kita tunjukkan pada masyakat kepedulian pada masyakat  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/chwWwgrm7G",1
128,"Puan menjelaskan, yang dibutuhkan rakyat saat ini bukanlah perbicangan penundaan pemilu atau perpanjangan presiden, tapi bagaimana harga-harga sembako tidak melonjak dan juga mudah didapatkan.Â #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/gyjbbhHEJS",1
129,"sehingga wacana penundaan pemilu adalah wacana tidak berdasar. inilah yg coba disuarakan puan yg juga secara tegas menolak  penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/w4bWCM49aY",1
130,"Ayo kita tunjukkan kepedulian pada masyakat puan #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/HhcT1pj9fO",1
131,"Puan menyuarakan untuk pemulihan ekonomi tidak hanya di atas kertas semata,harus benar-benar dirasakan rakyat secara langsung. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Uu9LPRLfmO",1
132,"Puan maharani Ayo kita tunjukkan kepedulian pada masyakat harga pangan #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/3CMZE0CAOd",1
133,"Menurut Puan, ketika pemerintah lewat para menterinya terus mendengungkan wacana penundaan pemilu atau perpanjangan masa jabatan presiden #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/7DovTQWw7n",1
134,"Ketua DPR RI, Puan Maharani, juga menegaskan sikap politiknya untuk menolak penundaan pemilu dari jauh - jauh hari. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/AQHu29EkaH",1
135,"Puan mendesak pemerintah stabilkan harga pangan sebelum bulan puasa
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/f3lUfTPed9",1
136,"Puan dan Jokowi, keduanya adalah kader banteng sejati. Ini karena keduanya sepakat dan patuh pada sikap PDIP yang tegas menolak penundaan pemilu,
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/xEQMVNYJK8",1
137,"pertemuan Jokowi dan Puan tersebut merupakan tindakan komunikasi politik terkait wacana penundaan pemilu. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/lggvpHhgWb",1
138,"Hendra menyimpulkan pertemuan Jokowi dan Puan merupakan ending dari drama isu penundaan Pemilu. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/gPrPAI8tT8",1
139,"Puan menjelaskan, yang dibutuhkan rakyat saat ini bukanlah perbicangan penundaan pemilu atau perpanjangan presiden, tapi bagaimana harga-harga sembako tidak melonjak dan juga mudah didapatkan.Â #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/UvGIDaHayj",1
140,"Menurut Hendra, pertemuan kepala negara dengan Puan terjadi setelah Jokowi memperingatkan menterinya untuk tidak lagi berwacana di publik terkait penundaan pemilu dalam Rapat Kabinet Paripurna di Istana Merdeka. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/r13KjqitDv",1
141,"Puan menyuarakan aspirasi dari publik untuk mengingatkan pemerintah untuk kondisi perekonomian saat ini #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/guUcSi0YUN",1
142,"Puan Maharani menunjukkan kepedulian terhadap masyarakat dengan mengusulkan pemerintah untuk tetap meringankan pajak
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Dybc2j9T7F",1
143,"Menurut Puan, ketika pemerintah lewat para menterinya terus mendengungkan wacana penundaan pemilu atau perpanjangan masa jabatan presiden, hal tersebut justru akan mengurangi kepercayaan publik terhadap pemerintah. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/yzacsPJ5gq",1
144,"Puan membicarakan presiden larang mentri dan menundaan pemilu #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/Q7rmsRtmJh",1
145,"Puan menjelaskan, yang dibutuhkan rakyat saat ini bukanlah perbicangan penundaan pemilu atau perpanjangan presiden, tapi bagaimana harga-harga sembako tidak melonjak dan juga mudah didapatkan. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/dDBDlTrNwl",1
146,"Puan berpesan agar ada antisipasi antrean bbm dengan diatribusi yang optimal
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/yL9qh4amP3",1
147,"Ketua DPR RI, Puan Maharani mengapresiasi sikap Presiden Jokowi yang melarang para menterinya untuk membuat polemik di masyarakat terkait wacana penundaan pemilu atau perpanjangan masa jabatan Presiden. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/gdlERcbde7",1
148,"Puan Maharani melindungi nelayan kecil dari kapal kapal besar #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/dYSRUUn2WS",1
149,"Puan mengajak masyarakat untuk lindungi nelayan kecil dari kapal besar
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Uo5rEvJC0f",1
150,"Puan Maharani menegaskan untuk melindungi nelayan kecil dari kapal-kapal besar
 #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/EDQ19pgnrm",1
151,"Puan potensi yang besar tarik suaranya prempuan #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/I7UPaySZSi",1
152,"Puan meminta pemerintah untuk stabilkan harga dan pasokan pangan
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/7jrjqrKrFQ",1
153,"Puan menyuarakan aspirasi dari publik untuk mengingatkan pemerintah untuk kondisi perekonomian saat ini #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/83Nm0vJWei",1
154,"Luthfi menyebut datangnya Puan menemui Jokowi adalah sebuah langkah politis. Ini dilakukan untuk mencari kesepahaman terkait penyikapan pada isu penundaan pemilu.Â #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/8QCZ5YC2bm",1
155,"Puan menunjukkan kepedulian ke masyarakat dengan membeicarakam pemulihan ekonomi
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/CatvrEbi4n",1
156,"Puan Minta Menteri Patuhi Perintah Jokowi Berhenti Bicara Penundaan Pemilu: Fokus Bantu Presiden #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/tEqM4Vot2C",1
157,"Puan Maharani apresiasi atas komitmen pemerintah melanjutkan subsidi upah
 #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/nrpjJNju4R",1
158,"Semoga dengan kepedulian puan maharani terhadap masyarakat bisa memulihkan ekonomi indonesia 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/nWAD9Zz5cj",1
159,"Pertemuan antara Presiden Joko Widodo dan Ketua DPR RI Puan Maharani di Istana Bogor, Jawa Barat, Rabu kemarin (6/4) menutup kemungkinan dan upaya oknum-oknum tertentu menunda Pemilu Serentak 2024.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/3WJo6vVK7y",1
160,"Salut sama bu puan maharani sangat pro rakyat #JokowiBersamaPuan
Tolak Tunda Pemilu 2024",1
161,"Puan telah melindungi nilai nilai yang rendah dari kapal yg besar #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/hVeEppRI9R",1
162,"Puan mengapresiasi Presiden yang melarang penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/FGrQHvETwv",1
163,"Setuju dg puan maharani, semoga pemilu benar2 tidak di tunda
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/nd0Iro4mDA",1
164,"sikap Puan yang apresiasi Jokowi karena sikap tegasnya untuk melarang bawahannya berbicara isu penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/zXHYmQQxAT",1
165,"Ketua DPR RI, Puan Maharani, menegaskan sikap politiknya untuk menolak penundaan pemilu di tahun 2024 nanti
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/HgWOyhXpLH",1
166,"Sudah dengar kalau terjadi trending Bu Puan menarik suara perempuan karena itu melihat sikap konsistensinya
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/1G3nRuTfDx",1
167,"Puan Maharani mengapresuasu presiden yang melarang menteri membicarakan penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/4g8JCc9Ddg",1
168,"Antisipasi puan dalam antrean BBM
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/oxWhxra6yu",1
169,"Puan telah menyerukan untuk memastikan adanya pemulihan ekonomi hingga menyasar sampai rakyat level bawah #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/IOVgaKJuro",1
170,"Pengamat politik Indonesia aja bilang bu puan dan pak jokowi samaÂ² berasal dari satu partai namun bu Puan berani mengkritisi pemerintah lho #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/p62oR1VGjd",1
171,"Puan Maharani memberikan apresiasi kepada presiden yang melarang bicara penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/yPr4Hfy6Gp",1
172,"Puan Maharani mengantisipasi antrean BBM dengan cara distribusi yang optimal
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/1cRSyngdJS",1
173,"Patut diapresiasi emang bu puan yang setuju terkait penundaan pemilu ini, pak jokowi sama bu puan samaÂ² mantep #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/crQtkIwn6z",1
174,"Puan Maharani menunjukkan bahwa peduli dengan masyarakat dengan membahas pemulihan ekonomi
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ARtpoCASww",1
175,"Puan meminta agar pemerintah lebih melindungi nelayan kecil dari kapal besar , wah salut sama sikap beliau #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/pXSMDHJmoL",1
176,"Wah puan harus tepat sasaran nih Dan bantuan UMKM  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024   https://t.co/q9lgjUxB96",1
177,"Puan dan Jokowi segaris dengan instruksi Megawati, yakni menolak penundaan pemilu. Mereka linier dengan sikap PDIP dan taat terhadap peraturan yg sudah ditetapkan
 #JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/lmZDIJwVEG",1
178,Puan mengapresiasi Presiden larang Menteri membicarakan penundaan Pemilu. Patut diapresiasi nih. #JokowiBersamaPuan https://t.co/aVTI7K9RJw Tolak Tunda Pemilu 2024,1
179,"Ketua DPR RI, Puan mendukung sikap Presiden dalam mebahas penundaan pemilu 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/D2U6qTLwFl",1
180,"Pengamat menilai sikap Puan yang menolak penundaan pemilu merupakan representasi kepentingan dan keinginan rakyat. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/uimqjPdYcu Tolak Tunda Pemilu 2024",1
181,"Ketua DPR RI, Puan Maharani, menegaskan sikap politiknya untuk menolak penundaan pemilu. Sikap keduanya dinilai sebagai kader banteng sejati.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/RAJpoDoS3s",1
182,"Puan Maharani mengatakan bahwa pemulihan ekonomi ini juga harus bisa dirasakan oleh rakyat, karena saat ini kebutuhan semakin meningkat menjelang hari raya 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/6W9kTkuQjA",1
183,"Salut sekali dengam ibu puan yang selalu memntingkan kepentingan rakyat #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/WYnOrw3aS8",1
184,"Kekayaan yang dimiliki Indonesia termasuk perikanan ini harus dikelola dengan baik, oleh karena itu Puan akan melindungi para nelayan dari kapal"" yang besar #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/LUqg1BgNTH",1
185,"Ketua DPR RI, Puan Maharani mengapresiasi sikap Presiden Jokowi yang melarang para menterinya untuk membuat polemik di masyarakat terkait wacana penundaan pemilu.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Z0WYSE3t7U",1
186,"Hendra menilai sikap Puan yang menolak penundaan pemilu merupakan representasi kepentingan dan keinginan rakyat.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/sjZugKoY1o",1
187,"Puan mngingatkn pmerinth tntang kndisi perekonomian saat ini,artinya dia sdang mnyuarakn aspirasi dari publik.
Puan jga menyeru agar sgala kondisi dn tntangan yg mmbuat rkyat sulit mrasakn pemulihn ekonomi,hrus sgera diatasi pemerintah.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/VJqAlagRuw",1
188,"Puan minta menteri manut Jokowi untuk setop bicara tunda Pemilu. Semova kedepannya tidak ada penundaan. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/UrQ3CXGz8y",1
189,"Semoga tetap memperhatikan suara perempuan dengan prestasi yang ada di Bu Puan . Sehat sehat ya Bu. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/oJD4cYiI9F",1
190,"Puan telah menjadi mitra krisis pemerintah karena menyinggung siap pemulihan ekonomi.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/6RpiI4UYsK",1
191,"Puan meminta seliruh menteri mengikuti perintah jokowi untuk berhenti bicara soal penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/OhLtIABJ3z",1
192,"Apresiasi diberikan oleh Bu Puan karena Jokowi melarang Menteri bicara soal penundaan pemilu #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/8ewQZobeyW",1
193,"Pengamat mengatakan bahwa Puan dan Jokowi sudah selaras tegas menolak penundaan Pemilu. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/gRyJFajrno Tolak Tunda Pemilu 2024",1
194,Puan menjelaskan bahwa yang dibutuhkan rakyat bukanlah perbicangan penundaan pemilu atau perpanjangan presiden. Patut diapresiasi nih. #JokowiBersamaPuan https://t.co/HeNj2HvQoW Tolak Tunda Pemilu 2024,1
195,"Saat ini kebutuhan bahan pokok memang terus merangkak naik , untuk itu Puan Maharani meminta agar pemerintah menstabilkan kebutuhan pokok 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/YgrIx5huuE",1
196,"Puan menyerukan pemerintah  untukmemastikan pemulihan ekonomi menyasar hingga rakyat  ke level paling bawah. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/zjEr1uDAEp",1
197,"Puan Capres Idaman
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/zZH3Te6wVi",1
198,"menurut Puan Maharani pemulihan ekonomi rakyat lebih penting dibicarakan dalam ruang publik
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/nTtNTrLPX4",1
199,"Puan Maharani sangat mengerti makanya beliau sgn lindungi nelayan kecil dri para kapal2 besar 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/Iysf4LYlCY",1
200,"Ketua DPR Puan Maharani bertemu presiden Joko Widodo di Istana Bogor. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/00HYG1a3qN",1
201,"Masyaallah Bu puan juga peduli loo Sam para nelayan kecil
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/wGsaVAHrzK",1
202,"Bu puan sangat mengapresiasi presiden larang menteri bocara soal penundaan pemilu 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/OJKuDRxN37",1
203,"Puan Paket Komplit
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/e5Tu7QQhTr",1
204,"Ketua DPR RI, Puan Maharani mengapresiasi sikap Presiden Jokowi yang melarang para menterinya untuk membuat polemik di masyarakat terkait wacana penundaan pemilu atau perpanjangan masa jabatan Presiden.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/l33SP3bUi7",1
205,"Sikap yg dilakukan Puan Maharani dinilai membawa DPR menjadi mitra kritis pemerintah. #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/TVKWKrNTja",1
206,"Puan menyuarakan aspirasi rakyat yang tak sepakat penundaan pemilu. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/45FdLll2F3 Tolak Tunda Pemilu 2024",1
207,"Luthfi menyebut datangnya Puan menemui Jokowi adalah sebuah langkah politis.

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/C9wy1yeSVJ",1
208,"Puan mengingatkan pemerintah tentang kondisi perekonomian saat ini, artinya dia sedang menyuarakan aspirasi dari publik.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/t2iSrNM0Tp",1
209,"Kepedulian Puan kepada masyarakat di tunjukkan dengan meminta agar kenaikan harga BBM ditunda dulu ,karena saat pandemi seperti ini daya beli masyarakat sangat sulit 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/jtl3orljE6",1
210,"sikap Puan yang menolak penundaan pemilu merupakan representasi kepentingan dan keinginan rakyat. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/xP79LOrFUk",1
211,"Pengamat politik menilai Puan sebagai sosok mitra kritis pemerintah. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/lxbgfnSx9W Tolak Tunda Pemilu 2024",1
212,"Hendra menyimpulkan pertemuan Jokowi dan Puan merupakan ending dari drama isu penundaan pemilu.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ok5fXZsKl9",1
213,"Normal kan harga pangan buk dibulan ramadhan agar rakyat menengah kebawah bisa membeli pangan yang diinginkan semangat buk puan ðª
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/4NHh37VmSr",1
214,"Puan secara sikap politik sudah jelas karena sudah vokal sedari awal untuk menolak penundaan pemilu. Pak Jokowi juga begitu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/gURRswcjG6",1
215,"Puan Maharani mendukung tindakan Presiden yang melarang para Menteri untuk mebicarakan wacana penundaan Pemilu. Puan Maharani setuju dan menyatakan topik pemulihan ekonomi lebih penting
Mahari #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/NPtggM1MUS",1
216,"Patut dikasih jempol sih buk puan salut deh sellau memperjuangkan aspirasi rakyat semangat buk ðª
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/ABNdNj8cSa",1
217,"Terkait dengan adanya pemulihan ekonomi ini, Puan akan menunjukkan kepeduliannya kepada masyrakat 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/BnuepBH8SQ",1
218,"Saya katakan Puan dan Jokowi segaris dengan instruksi Megawati, yakni menolak penundaan pemilu. Mereka linier dengan sikap PDIP,

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/8VhEzsy7kD",1
219,"Puan Maharani berpotensi besar dalaam menarik suara kaum hawa
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/rFdL5PUOSl",1
220,Pengamat menilai sikap Puan yang menolak penundaan pemilu merupakan representasi kepentingan dan keinginan rakyat. Patut diapresiasi nih. #JokowiBersamaPuan https://t.co/YJfuwfmnQI Tolak Tunda Pemilu 2024,1
221,"Luthfi menyebut datangnya Puan menemui Jokowi adalah sebuah langkah politis. 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/vX2JGbLCU1",1
222,"Puan membuat DPR jadi mitra kritis pemerintah. Tidak jadi soal meski Puan dan pemerintahan saat ini berasal dari partai yang sama.  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/oU4OuBWNXb",1
223,"Puan menjelaskan, yang dibutuhkan rakyat saat ini bukanlah perbicangan penundaan pemilu atau perpanjangan presiden, tapi bagaimana harga-harga sembako tidak melonjak dan juga mudah didapatkan.
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/BXrVHHEpOm",1
224,"Hendra menyimpulkan pertemuan Jokowi dan Puan merupakan ending dari drama isu penundaan pemilu. Ini karena dua simbol dari legislatif dan eksekutif sudah duduk bersama dan mengkomunikasikan secara tegas penolakan penundaan pemilu
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/aHFhWuFt2c",1
225,"Menurut Puan, ketika pemerintah terus mendengungkan wacana penundaan pemilu, akan mengurangi kepercayaan publik terhadap pemerintah. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/Wkb1Q23ITd Tolak Tunda Pemilu 2024",1
226,"Maju terus Ibu Puan dalam memperjuangkan hak suara perempuan #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/L1KmduQnqk",1
227,"Setelah Puan selaku ketua DPR bersikap tegas soal menolak pemilu, Jokowi pun sama menolak hal tersebut 
https://t.co/Xfim5MISxA
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024",1
228,"Apresiasi Puan ke Jokowi dinilai berdampak positif untuk DPR  #JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/pdLcKOqYoh",1
229,"selamat berjuang mba Puan!! 
#JokowiBersamaPuan
Tolak Tunda Pemilu 2024 https://t.co/2LArozt3CD",1
230,"Puan menjelaskan, yang dibutuhkan rakyat saat ini bukanlah perbicangan penundaan pemilu atau perpanjangan presiden, tapi bagaimana harga-harga sembako tidak melonjak dan juga mudah didapatkan.

#JokowiBersamaPuan
Tolak Tunda Pemilu 2024
https://t.co/nz3ZsnzprM",1
231,"Puan Maharani menyerukan pemerintah untuk memastikan pemulihan ekonomi menyasar hingga rakyat ke level paling bawah. Salut banget, patut diapresiasi. #JokowiBersamaPuan https://t.co/rFJoRBapwy Tolak Tunda Pemilu 2024",1
